Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
301: regular customers,45674,43654.70624,39427.81346,32575.60374,25184.24307,18727.42176,13463.36363,9360.428272,6265.202381,3964.074786,1999.943026,224.487013,234.302021,221.365336,212.807655,208.0408,206.677092,209.332249,218.273844,240.906401,294.056276,374.878414,461.528205,508.550415,529.655547,543.515745,555.127543,568.139518,577.299603,582.489954,587.510944,594.549452,598.772741,599.198946,598.083784,596.166534
302: regular customers,45674,38396.2696,30228.09391,22735.92451,16481.17242,11501.70461,7774.88494,5099.505816,2924.570758,940.438696,247.221099,227.134311,217.40966,210.789812,206.134106,203.601556,203.535802,206.91344,216.33412,238.506272,286.542633,361.362445,440.067651,479.924754,492.873046,501.098731,510.165922,522.412517,530.569664,534.891627,539.630357,546.656063,550.563764,550.437981,548.954622,546.839577
303: regular customers,45674,43654.70624,39427.81346,32575.60374,25184.24307,18727.42176,13463.36363,9362.408989,6255.88998,3917.69323,1927.461791,228.179465,230.674288,219.979362,213.329842,211.020434,213.790074,225.903437,259.265396,330.042148,450.617417,570.346889,648.038366,690.539987,713.589491,728.392668,738.786248,746.752336,752.859327,757.846159,762.45342,767.092345,771.452329,775.263176,778.662097,781.790477
304: regular customers,45674,38396.2696,30228.09391,22735.92451,16481.17242,11501.70461,7775.033646,5100.379034,2924.160073,931.484029,246.265294,226.422982,217.16889,211.319617,207.872252,207.43582,211.584699,224.596976,256.728214,330.388067,451.040281,558.753713,622.539591,655.626881,672.748263,682.230713,688.265518,692.838351,696.351338,699.353552,702.452207,706.112008,709.822632,713.211635,716.338406,719.289579
305: regular customers,45674,45465.77274,44755.52457,43344.83855,41480.71243,39446.56765,37337.21421,35178.01082,32975.4582,30754.66979,28549.69393,26303.94373,24084.31854,21928.84666,19818.02865,17745.06754,15702.52167,13673.02852,11643.16317,9589.650128,7491.092308,5337.450407,3100.036735,724.853909,200.107758,203.677879,199.323363,190.673712,179.658913,169.071701,159.080905,149.309115,138.79347,124.153344,96.67443,96.674432
306: regular customers,45674,44356.74502,42575.40035,40530.968,38366.23216,36109.63259,33823.36191,31531.88991,29242.1519,26960.83386,24669.17722,22377.42462,20139.82389,17984.8769,15882.78676,13819.72015,11782.85684,9760.022154,7734.418486,5678.468293,3564.247003,1368.03291,217.240587,210.953139,206.108372,201.77493,196.832356,186.962752,176.460294,166.451684,156.777608,146.894973,135.278161,114.237616,91.752914,91.752915
307: regular customers,45674,45465.77274,44755.52457,43344.83855,41480.71243,39446.56765,37337.21421,35178.01082,32975.51201,30755.02114,28549.24414,26302.20488,24080.51149,21922.65315,19808.2621,17730.4905,15681.47352,13643.60472,11602.72551,9534.670099,7416.863478,5237.246319,2963.345804,533.286341,183.159509,202.566205,197.764775,187.707759,176.528318,165.888752,155.617882,144.94504,131.388427,94.578584,94.578592,94.578594
308: regular customers,45674,44356.74502,42575.40035,40530.968,38366.23216,36109.63259,33823.36191,31531.88991,29242.26683,26961.22373,24668.75359,22375.69437,20136.5392,17979.20019,15873.98384,13806.33066,11763.00874,9731.288919,7693.493737,5620.691864,3482.81489,1252.048309,199.844699,209.894012,205.110132,200.828943,194.6801,184.177195,173.56387,163.373574,153.157457,141.70175,123.730933,99.606969,99.60699,99.606993
309: regular customers,45674,45465.77274,44755.52457,43344.83855,41480.71243,39446.56765,37337.21421,35178.01082,32975.4582,30754.67032,28548.41097,26287.85971,24007.57313,21606.66729,19006.82407,16119.18596,12786.53316,8711.001069,3331.129751,87.757986,139.678396,134.269617,129.75249,126.042076,124.737747,130.362211,114.674948,87.925457,94.570621,96.327042,96.833191,96.958093,96.98932,96.996798,96.998607,96.99904
310: regular customers,45674,44356.74502,42575.40035,40530.968,38366.23216,36109.63259,33823.36191,31531.88991,29242.1519,26960.83866,24595.15341,22013.34252,19248.04673,16301.59794,12982.49102,9060.291027,4128.417472,46.099057,148.688053,142.181273,136.809222,132.422451,128.748396,126.025436,160.05909,126.794168,114.801532,84.802343,90.134681,91.630158,91.990189,92.079449,92.100707,92.105655,92.106789,92.107045
311: regular customers,45674,45465.77274,44755.52457,43344.83855,41480.71243,39446.56765,37337.21421,35178.01082,32975.51384,30754.76187,28540.4992,26265.18945,23964.04346,21534.84891,18891.42955,15938.5356,12508.38073,8273.975616,2586.050293,88.011437,137.908689,132.732611,128.702917,127.55189,306.045125,119.745842,98.493632,82.409307,86.742144,88.050001,88.368979,88.439533,88.455634,88.459188,88.459948,88.460113
312: regular customers,45674,44356.74502,42575.40035,40530.968,38366.23216,36109.63259,33823.36191,31531.88991,29242.27182,26959.59222,24584.77863,21989.81292,19205.71487,16230.20644,12867.15549,8872.609983,3807.299735,46.197701,147.283426,140.802509,135.582859,131.484833,128.728278,142.085353,275.415066,119.948668,99.43971,79.035947,82.374713,83.260087,83.46679,83.511832,83.521301,83.523251,83.523648,83.523727
313: regular customers,45674,43614.44475,39202.22724,32118.79006,24655.03059,18183.29926,12927.64026,8862.20778,5787.92604,3582.416875,2053.021612,981.694376,389.886552,326.49438,304.438199,288.200816,272.292789,259.745205,249.661439,241.267285,235.11359,231.25739,229.953528,233.98847,259.256448,228.95152,178.970941,111.691481,100.839534,100.151137,100.029128,100.001036,99.998352,100.000917,99.999991,99.99965
314: regular customers,45674,38351.05987,30091.00932,22543.97858,16240.09671,11232.49562,7503.896122,4819.772266,2871.846626,1540.405672,649.591361,358.982812,323.166858,306.547925,292.620777,277.558203,264.967589,254.961084,246.603457,239.414432,234.105487,230.881431,230.172887,235.096562,262.00206,228.398361,178.79802,111.640389,100.839127,100.151086,100.029123,100.001044,99.998375,100.000864,100.000132,99.999727
315: regular customers,45674,43614.44475,39202.22724,32118.79006,24655.03059,18183.29926,12927.71864,8864.726704,5793.50319,3584.284904,2044.403555,956.39497,378.260919,320.594498,300.475538,284.234549,269.572137,258.510663,249.928771,243.22054,239.281081,239.049017,245.434151,271.160008,299.39098,226.219357,176.673786,110.543447,100.827859,100.149812,100.028929,100.000851,99.99756,99.997805,100.00021,99.999945
316: regular customers,45674,38351.05987,30091.00932,22543.97858,16240.09671,11232.49562,7504.457125,4823.107871,2875.264788,1539.649413,640.927889,355.18858,320.186299,304.0225,289.960385,275.438342,263.842298,254.949144,247.840723,242.196774,239.087881,239.6641,247.220684,275.118689,298.962565,225.569374,176.402871,110.492879,100.827475,100.149765,100.028929,100.000888,99.99768,99.998515,99.999975,99.999697
317: regular customers,45674,43614.44475,39202.22724,32118.79006,24655.03059,18183.29926,12927.64026,8862.210139,5772.07533,3351.600713,1140.730511,225.865682,214.221403,204.697453,197.788401,185.065948,177.377654,180.361253,216.797549,331.225589,449.405121,485.986925,491.094033,361.133163,206.039954,122.082745,102.899109,94.0047,96.168882,98.181668,98.734001,98.87474,98.910236,98.918644,98.920709,98.921211
318: regular customers,45674,38351.05987,30091.00932,22543.97858,16240.09671,11232.49562,7503.896122,4794.134568,2395.966879,276.217004,228.736319,213.261502,205.470351,199.664345,189.210342,179.081611,174.576753,180.421608,219.938567,337.110413,442.86512,472.398791,476.54891,356.609545,205.819045,122.058747,102.88869,94.397683,93.130158,94.989218,95.418039,95.528803,95.556247,95.562886,95.564467,95.56484
319: regular customers,45674,43614.44475,39202.22724,32118.79006,24655.03059,18183.29926,12927.71864,8862.693203,5752.186833,3297.184488,1014.697633,224.565421,211.238574,202.80743,195.689652,186.116593,187.979051,218.024005,341.734177,513.490578,598.959801,643.456099,621.774958,362.884406,201.04239,120.61663,102.152497,99.514732,89.197648,90.568226,90.937045,91.016489,91.034998,91.039215,91.040161,91.040372
320: regular customers,45674,38351.05987,30091.00932,22543.97858,16240.09671,11232.49562,7504.460618,4792.90242,2384.853183,243.558621,226.76424,211.756518,204.30011,198.991433,188.787226,182.628653,188.291858,223.052982,356.104528,512.582789,580.932743,613.679223,592.747603,358.266825,200.964639,120.604643,102.165891,99.665587,88.279353,89.571327,89.912239,89.992544,90.010767,90.014899,90.015818,90.01602
321: regular customers,45674,45514.52963,45045.96617,44072.7802,42709.99977,41006.3145,39194.73865,37369.73135,35532.07476,33699.16398,31910.22728,30157.58399,28461.78669,26852.73334,25315.92989,23849.87587,22453.10949,21124.25106,19850.78278,18623.14295,17442.27263,16317.99695,15251.74644,14240.78023,13284.64276,12382.79341,11516.18016,10681.31617,9876.332052,9100.560115,8352.154875,7628.773761,6928.030273,6249.001304,5584.924633,4931.478556
322: regular customers,45674,44412.8653,42821.6567,40937.22112,38983.99529,36988.73535,35002.21427,33040.97776,31105.00989,29209.39879,27387.42166,25630.94115,23956.03704,22386.01507,20895.30932,19477.73055,18137.30039,16867.48535,15646.9884,14462.26993,13321.9455,12239.14138,11215.37437,10246.65771,9329.298729,8457.167184,7621.378178,6823.596252,6062.128946,5332.258523,4625.417386,3937.940712,3267.206396,2610.604355,1965.415043,1328.964315
323: regular customers,45674,45514.52963,45045.96617,44072.7802,42709.99977,41006.3145,39194.73865,37369.73135,35532.07476,33699.16398,31910.2339,30157.71919,28462.32862,26853.99425,25318.11049,23852.54484,22455.36105,21125.28197,19850.8363,18620.87406,17436.79534,16309.18091,15239.55185,14224.76237,13262.42159,12355.09508,11485.58338,10647.11009,9837.676054,9056.258601,8300.909752,7569.819255,6860.540145,6171.271488,5499.749919,4837.321938
324: regular customers,45674,44412.8653,42821.6567,40937.22112,38983.99529,36988.73535,35002.21427,33040.97776,31105.00989,29209.39879,27387.44928,25631.19024,23956.81657,22387.59234,20898.08372,19480.54457,18138.93019,16868.66708,15648.49987,14463.20304,13320.98115,12236.19998,11210.50042,10239.72945,9319.676575,8446.00828,7609.172595,6807.564282,6041.792899,5308.146237,4598.983428,3908.824369,3235.069807,2575.105542,1926.147743,1285.434872
325: regular customers,45674,45514.52963,45045.96617,44072.7802,42709.99977,41006.3145,39194.73865,37369.73135,35532.07476,33699.16398,31910.22728,30157.58399,28461.78669,26852.73334,25315.93564,23849.91395,22453.22697,21124.33408,19848.53249,18612.60223,17414.91078,16265.05923,15163.54534,14105.89465,13089.44369,12093.59635,11026.52308,9872.704746,8624.747437,7277.353658,5814.40512,4206.219981,2411.753026,336.330676,244.191071,240.173925
326: regular customers,45674,44412.8653,42821.6567,40937.22112,38983.99529,36988.73535,35002.21427,33040.97776,31105.00989,29209.39879,27387.42166,25630.94115,23956.03704,22386.01692,20895.33831,19477.83266,18137.06064,16843.74079,15511.97459,14103.32618,12619.51822,11096.08414,9537.170988,7930.724896,6251.207058,4441.91836,2504.284304,366.746257,240.867938,237.299286,234.031916,231.115401,228.539178,226.234741,224.168221,222.323025
327: regular customers,45674,45514.52963,45045.96617,44072.7802,42709.99977,41006.3145,39194.73865,37369.73135,35532.07476,33699.16398,31910.2339,30157.72354,28462.36931,26854.13347,25318.23605,23850.06284,22445.44815,21102.07237,19806.98188,18544.17763,17312.58035,16123.20106,14975.99945,13864.89483,12783.11849,11726.05101,10617.89351,9414.943798,8106.986658,6683.81107,5126.24376,3402.201976,1464.383173,243.98751,242.037749,239.30204
328: regular customers,45674,44412.8653,42821.6567,40937.22112,38983.99529,36988.73535,35002.21427,33040.97776,31105.00989,29209.39879,27387.44939,25631.19994,23956.8738,22387.75322,20896.59002,19472.22818,18116.90759,16811.30385,15468.82072,14046.33688,12545.0777,11002.63846,9423.555145,7792.861353,6093.511405,4262.838064,2285.705408,180.365398,240.912744,237.678485,234.720726,232.172895,230.046187,228.273617,226.836517,225.744965
329: regular customers,45674,43872.90646,40633.08694,35336.32582,28999.87226,22639.82985,17319.19757,13034.21796,9651.53023,7056.988696,5140.108951,3741.987541,2738.489159,2038.424477,1550.071702,1209.392472,971.36318,807.13428,704.715234,642.779678,601.978027,568.791117,545.815463,528.028782,512.983514,499.547576,488.918245,481.353192,475.240555,469.722785,464.516314,459.880164,456.078855,452.857263,450.015095,447.501345
330: regular customers,45674,38632.18529,31065.02278,23896.1395,17952.05871,13186.4734,9536.166077,6816.833037,4830.827167,3418.389554,2441.613491,1761.070496,1273.657618,939.368577,710.552251,584.136681,527.464077,500.410578,484.93599,472.53317,462.01062,455.543747,451.099014,446.968392,442.70978,438.693892,434.940493,432.029547,429.692958,427.488263,425.298751,423.339658,421.782466,420.500374,419.38286,418.414104
331: regular customers,45674,43872.90646,40633.08694,35336.32582,28999.87226,22639.82985,17319.19757,13034.21796,9651.762677,7059.72979,5147.001164,3750.077442,2747.007314,2042.457723,1546.421407,1196.806405,949.306961,777.023803,669.804638,606.847858,569.476987,549.9031,538.028875,529.444523,522.297141,515.909229,510.063301,505.02792,500.930672,497.255472,494.448815,492.357394,491.244298,490.916796,491.008174,491.402922
332: regular customers,45674,38632.18529,31065.02278,23896.1395,17952.05871,13186.4734,9536.166077,6816.833037,4831.656834,3421.522152,2447.992546,1768.90685,1287.423491,957.209191,726.887382,595.490476,535.076504,507.369992,490.865553,478.661148,468.900099,463.364897,460.140718,457.776151,455.725624,453.918507,452.31825,451.196049,450.627415,450.238466,449.839857,449.719421,450.138894,450.92029,451.879592,452.975112
333: regular customers,45674,43872.90646,40633.08694,35336.32582,28999.87226,22639.82985,17319.19757,13034.21796,9651.53023,7056.988696,5140.109449,3742.009035,2734.426569,2020.893662,1505.481,1121.551223,826.32695,622.094599,513.585029,460.45282,434.204307,409.09576,391.178672,374.857653,361.794907,351.944314,344.587086,339.838296,337.300736,336.007826,335.70241,337.04042,340.41302,345.458086,351.988379,360.603181
334: regular customers,45674,38632.18529,31065.02278,23896.1395,17952.05871,13186.4734,9536.166077,6816.833037,4830.827167,3418.389554,2441.616928,1741.241367,1111.942065,617.478366,406.045059,370.272891,349.959572,336.662746,325.533176,313.297965,304.639626,300.404071,297.211789,294.135595,291.540356,289.40263,287.597904,286.819648,287.051418,287.889033,289.255221,291.626674,295.318275,300.035204,304.353625,308.84607
335: regular customers,45674,43872.90646,40633.08694,35336.32582,28999.87226,22639.82985,17319.19757,13034.21796,9651.762677,7059.756299,5146.922732,3740.008012,2707.068583,1954.228683,1387.152806,943.777951,610.388643,460.820542,422.84421,403.781216,389.83326,379.82291,374.290414,371.968175,372.004011,374.412975,379.250117,387.958222,402.212484,417.443179,434.376145,456.479523,483.554006,518.440373,560.446287,601.517368
336: regular customers,45674,38632.18529,31065.02278,23896.1395,17952.05871,13186.4734,9536.166077,6816.833037,4831.660258,3421.557714,2446.009038,1742.876118,1135.821971,652.271012,416.943536,376.925903,356.83079,344.509765,334.54929,323.32173,316.296002,314.541232,315.304842,317.472375,320.755646,325.490935,331.865147,340.939833,353.653612,369.95659,389.757178,413.942729,440.085697,472.15791,509.037698,551.827233
337: regular customers,45674,45505.62982,45001.27376,43963.64831,42505.50345,40727.26976,38872.78232,36999.59602,35108.97401,33219.37188,31370.69365,29556.46018,27798.02327,26125.59374,24520.27617,22963.85926,21464.50892,20023.28345,18634.27006,17305.35184,16025.00744,14786.60771,13595.14002,12449.5018,11345.75748,10280.37026,9243.308554,8233.086358,7247.856341,6275.367505,5308.613117,4341.493338,3367.838431,2380.39965,1370.14119,396.568837
338: regular customers,45674,44402.64285,42781.29205,40867.89746,38883.84563,36850.6451,34820.1612,32810.09015,30821.66311,28871.11403,26992.54828,25178.99009,23426.68762,21764.83234,20170.96257,18624.03526,17144.68247,15736.2618,14394.10386,13106.18711,11860.36898,10666.5212,9527.030618,8431.154316,7371.594404,6342.596402,5338.446135,4353.288678,3381.548599,2416.848589,1451.908467,501.198029,313.692664,304.36263,298.92618,292.19306
339: regular customers,45674,45505.62982,45001.27376,43963.64831,42505.50345,40727.26976,38872.78232,36999.59602,35108.97401,33219.37856,31370.80939,29556.91518,27798.85454,26125.98411,24519.16487,22960.44843,21458.06535,20013.58045,18620.63317,17284.7056,15998.20352,14752.47326,13552.02787,12395.65795,11279.37341,10199.06296,9145.51915,8115.329708,7107.133787,6108.251015,5110.602991,4107.031262,3089.983003,2050.137724,975.236137,313.309478
340: regular customers,45674,44402.64285,42781.29205,40867.89746,38883.84563,36850.6451,34820.1612,32810.09015,30821.66311,28871.14155,26992.76949,25179.63591,23427.55187,21764.63722,20169.36047,18620.51414,17138.21095,15726.40569,14380.19484,13087.19758,11835.84144,10634.63283,9486.47114,8380.900797,7309.822263,6267.106003,5246.569971,4241.802276,3246.577903,2253.486893,1253.735603,366.278668,305.878598,298.947554,291.780912,284.244474
